DOY_disc,site,site_char,salinity,wtd,wtd_sd,nitrate,fpar,lue,evi,par
37,1,US_EDN,38.443392683333336,11.51795,8.734965524688693,0.905,0,0.006,0.04033308766666667,337.75493309999996
37,2,US_SRR,2.00703125025,-12.36115792,0,1.06620714275,0,0.009,0.33942714275,273.559525825
37,3,US_STJ,3.5,-0.36955193166666667,0.15875341288974598,1.4323761903333334,0,0.019,0.10997402333333334,184.9607639
37,4,US_LA1,6.5275,-20.1041,NA,0.2,0,0.006567397,0.162825,154.8339785
38,1,US_EDN,38.47513283333333,10.639475000000001,8.59666237302485,0.905,0,0.006,0.035521662,324.28623476666667
38,2,US_SRR,1.93802083325,-13.86793613,0,1.0825433035,0,0.009,0.3378719645,299.58474647500003
38,3,US_STJ,4.9,-0.363336654,0.14798823618793117,1.4333603173333334,0,0.019,0.11578027333333334,241.33541666666667
38,4,US_LA1,4.701666667,-19.304,NA,0.2,0,0.006567397,0.16198125,159.3189139
39,1,US_EDN,38.49701187,6.4031,1.509674789948567,0.905,0,0.006,0.03071023633333333,223.98991556666667
39,2,US_SRR,1.85677083325,-15.04583189,0,1.0988794645,0,0.009,0.3363167855,253.56612705
39,3,US_STJ,9.466666666666667,-0.35527636366666665,0.13402740380684156,1.4343444446666667,0,0.019,0.12158652333333334,163.04131946666666
39,4,US_LA1,4.366666667,-18.5547,NA,0.2,0,0.006567397,0.1611375,162.5343294
40,1,US_EDN,38.508752019999996,6.096797656666666,5.96494866646935,0.905,0,0.006,0.025898810333333334,278.7030616
40,2,US_SRR,1.79453125,-15.93928742,0,1.115215625,0,0.009,0.33476160725,258.793915325
40,3,US_STJ,12.783333333333333,-0.33728429,0.10286421808265285,1.4353285713333332,0,0.019,0.12739277333333332,191.99895833333332
40,4,US_LA1,6.8925,-22.0853,NA,0.2,0,0.006567397,0.16029375,147.1075465
41,1,US_EDN,38.52368661333333,10.126807813333334,8.701575896222185,0.905,0,0.006,0.021087384666666667,363.09628453333335
41,2,US_SRR,1.790625,-16.53538051,0,1.13155178575,0,0.009,0.33320642825,317.85419035
41,3,US_STJ,9.766666666666666,-0.32809166933333334,0.08694213203327848,1.4363126983333334,0,0.019,0.13319902333333333,93.52847221333333
41,4,US_LA1,3.246666667,-17.7927,NA,0.2,0,0.006567397,0.15945,37.78633685
42,1,US_EDN,38.54209342666667,9.952282813333333,5.587670282253723,0.905,0,0.006,0.016275959,273.1528965333333
42,2,US_SRR,1.8315104167499998,-17.1705949,0,1.14788794625,0,0.009,0.33165125,304.985541625
42,3,US_STJ,8.016666666666666,-0.35104498733333334,0.12669844501156374,1.4372968256666667,0,0.019,0.13900527333333335,195.31875
42,4,US_LA1,6.622916667,-24.9682,NA,0.2,0,0.006567397,0.15860625,168.5629111
43,1,US_EDN,38.5604308,5.166495313333334,6.209438215210446,0.905,0,0.006,0.011464533333333334,279.5467367
43,2,US_SRR,1.8880208332500001,-17.49086255,0,1.16422410725,0,0.009,0.33009607175,339.94248445
43,3,US_STJ,9.033333333333333,-0.33870123733333335,0.10531844285563542,1.4382809523333333,0,0.019,0.14481152333333333,203.32986110000002
43,4,US_LA1,7.734166667,-37.9476,NA,0.2,0,0.006567397,0.1577625,166.2086793
44,1,US_EDN,38.56415011666667,-2.147467187666667,11.533765460971928,0.905,0,0.006,0.006653107666666667,268.9456325
44,2,US_SRR,1.9979166664999999,-18.49154693,0,1.18056026775,0,0.009,0.32854089275,359.139785325
44,3,US_STJ,4.216666666666667,-0.28977762633333337,0.020580262913899826,1.4392650793333333,0,0.019,0.15061777333333334,113.57291665666666
44,4,US_LA1,5.425416667,-33.2867,NA,0.2,0,0.006567397,0.15691875,108.3529279
45,1,US_EDN,38.545959706666665,-0.6318296876666666,6.858250602204366,0.905,0,0.006,0.0018416723333333333,233.06019456666667
45,2,US_SRR,2.03984375,-18.63744101,0,1.1968964285,0,0.009,0.3269857145,339.173003625
45,3,US_STJ,7.066666666666666,-0.3815484596666667,0.17953200890016868,1.440249206,0,0.019,0.15642402333333333,274.52569443333334
45,4,US_LA1,12.80333333,-17.8816,NA,0.2,0,0.006567397,0.156075,170.7401971
46,1,US_EDN,38.5030818,1.9738578123333335,5.323542313996013,0.905,0,0.006,-0.0029697536666666666,266.68947376666665
46,2,US_SRR,2.0041666665,-19.34821222,0,1.21629553575,0,0.009,0.3254305355,333.254646475
46,3,US_STJ,7.916666666666666,-0.3214095706666667,0.07536839764142358,1.4412333333333334,0,0.019,0.16223027333333334,186.3996527666667
46,4,US_LA1,11.35666667,-12.5095,NA,0.2,0,0.006567397,0.15523125,96.91435581
47,1,US_EDN,37.5158986875,7.595639436749999,10.963760458024781,0.905,0,0.006,0.00558162275,454.265942075
47,2,US_SRR,1.9710937499999999,-20.36328837,0,1.235694643,0,0.009,0.32387535725,365.39037945
47,3,US_STJ,5.083333333333333,-0.31635748733333335,0.06661793262401833,1.4422174603333333,0,0.019,0.16803652333333333,168.45798610999998
47,4,US_LA1,11.18875,-10.6172,NA,0.2,0,0.006567397,0.1543875,74.72343644
48,1,US_EDN,37.4996517175,3.699466992249999,9.827164851103904,0.905,0,0.006,0.0019730535000000004,371.517726475
48,2,US_SRR,1.9250000002499998,-21.08931283,0,1.2550937500000001,0,0.009,0.32232017825000003,291.7534751
48,3,US_STJ,4.733333333333333,-0.39732970966666664,0.20686593570711495,1.4432015873333333,0,0.019,0.17384277333333334,151.6611111
48,4,US_LA1,8.41,-13.5001,NA,0.2,0,0.006567397,0.15354375,119.7400986
49,1,US_EDN,37.4883526625,8.00664375025,10.492229374649856,0.905,0,0.006,-0.00962051575,375.2145399
49,2,US_SRR,1.9513020832499999,-21.48503594,0,1.274492857,0,0.009,0.320765,334.65393795
49,3,US_STJ,6.266666666666667,-0.39090609833333334,0.1957399145097064,1.4441857146666668,0,0.019,0.17964902333333332,184.62256945666667
49,4,US_LA1,3.77375,-7.9629,NA,0.2,0,0.006567397,0.1527,26.79460979
50,1,US_EDN,37.4808817325,6.34305,10.332786187725457,0.905,0,0.006,-0.01878694225,354.919894775
50,2,US_SRR,1.90598958325,-22.38604208,0,1.29389196425,0,0.009,0.31833178549999996,269.995320075
50,3,US_STJ,6.7,-0.38621859833333333,0.1876209263492273,1.4451698413333334,0,0.019,0.18545527333333334,263.4555555333333
50,4,US_LA1,5.645,-3.9624,NA,0.2,0,0.006567397,0.15185625,147.4557736
51,1,US_EDN,37.473410799999996,2.9323171875000003,3.7451979341376793,0.905,0,0.006,-0.013855975999999999,352.83126085
51,2,US_SRR,1.8028645835000001,-23.5257287,0,1.3132910715,0,0.009,0.31589857174999997,318.924157925
51,3,US_STJ,4.266666666666667,-0.3704720706666667,0.16034714038777165,1.446153968,0,0.019,0.19126152333333332,234.75277776666667
51,4,US_LA1,6.53,-13.3096,NA,0.2,0,0.006567397,0.1510125,151.4243069
52,1,US_EDN,37.4696117475,1.44751406275,3.352888575939637,0.905,0,0.006,-0.0089250095,366.646188375
52,2,US_SRR,1.703125,-24.35462394,0,1.3326901785,0,0.009,0.31346535725,370.388745175
52,3,US_STJ,5.416666666666667,-0.3488748483333333,0.12293965400407703,1.447138095,0,0.019,0.19706777333333333,271.48350693333333
52,4,US_LA1,6.006666667,-14.4145,NA,0.2,0,0.006567397,0.15016875,172.2791936
53,1,US_EDN,37.472088735,3.1898999999999997,8.067834199829438,0.905,0,0.006,-0.0039940435,382.64608085
53,2,US_SRR,1.7708333332500001,-24.82575184,0,1.35208928575,0,0.009,0.31103214275,370.541697125
53,3,US_STJ,6.85,-0.29842345966666667,0.035555285521005744,1.4481222223333334,0,0.019,0.20287402333333335,156.7824653
53,4,US_LA1,2.93625,-12.6365,NA,0.2,0,0.006567397,0.149325,103.7369951
54,1,US_EDN,37.4844615525,4.46008125,7.998873597449128,0.905,0,0.006,9.369225000000001e-4,345.596871875
54,2,US_SRR,1.7953124999999999,-25.76395362,0,1.371488393,0,0.009,0.30859892825,372.79385817499997
54,3,US_STJ,6.266666666666667,-0.32775216333333335,0.08635409039180403,1.4491063493333334,0,0.019,0.20868027333333333,216.67430556666667
54,4,US_LA1,5.756666667,-7.8867,NA,0.2,0,0.006567397,0.14848125,92.63325035
55,1,US_EDN,37.494698955,2.3677921875,2.6841180387653205,0.905,0,0.006,0.0058678887499999995,370.569613
55,2,US_SRR,1.7265625,-26.38928634,0,1.3908875,0,0.009,0.3061657145,379.56964182499996
55,3,US_STJ,7.05,-0.33301836700000004,0.09547542270547622,1.4500904763333333,0,0.019,0.21448652333333332,190.7732639
55,4,US_LA1,11.34208333,-5.9182,NA,0.2,0,0.006567397,0.1476375,67.51008781
56,1,US_EDN,37.486160315,0.5297953125000001,5.890386040306517,0.905,0,0.006,0.010798842999999999,326.862693475
56,2,US_SRR,1.7468750000000002,-26.68153057,0,1.4009330355,0,0.009,0.3037325,381.919990325
56,3,US_STJ,5.6,-0.3188922096666667,0.0710082004884312,1.4510746033333333,0,0.019,0.22029277333333333,225.39687500999997
56,4,US_LA1,6.955416667,-16.7386,NA,0.2,0,0.006567397,0.14679375,118.8050255
57,1,US_EDN,37.4784810525,0.4126125000000005,9.611424987466089,0.905,0,0.006,0.015729821249999998,313.406961265
57,2,US_SRR,1.75781250025,-16.2666496,0,1.4109785715,0,0.009,0.30129928549999996,355.01888222499997
57,3,US_STJ,3.4,-0.315541515,0.06520462708511446,1.45205873,0,0.019,0.22609902333333334,202.68888889
57,4,US_LA1,5.03,-19.5326,NA,0.2,0,0.006567397,0.14595,87.99056019
58,1,US_EDN,37.47611429,0.646978125,10.24276860701803,0.905,0,0.006,0.0206607875,349.596836225
58,2,US_SRR,1.7708333335,-8.346765101,0,1.42102410725,0,0.009,0.29886607175,372.441017725
58,3,US_STJ,3.0666666666666664,-0.35639682666666667,0.13596810265084264,1.453042857,0,0.019,0.22888105466666667,279.97291666666666
58,4,US_LA1,5.19625,-20.1295,NA,0.2,0,0.006567397,0.14510625,76.66062419
59,1,US_EDN,37.46229876,0.36946875000000023,10.495992231702953,0.905,0,0.006,0.025591754,352.04991797499997
59,2,US_SRR,1.7481770832499999,-6.557725691,0,1.43106964275,0,0.009,0.29643285725,337.75714304999997
59,3,US_STJ,2.9333333333333336,-0.277895606,0,1.4187571426666667,0,0.019,0.22876230466666667,260.78923613333336
59,4,US_LA1,4.47125,-18.7198,NA,0.2,0,0.006567397,0.1442625,103.9794184
60,1,US_EDN,37.4430926025,1.6381875,10.81005531994691,0.905,0,0.006,0.03052271975,309.873333675
60,2,US_SRR,1.70624999975,-0.136460681,0,1.4411151785,0,0.009,0.29399964275,383.43051435
60,3,US_STJ,3.1333333333333337,-0.277895606,0,1.4375825396666666,0,0.019,0.22864355466666667,304.58888886666665
60,4,US_LA1,2.16125,-13.462,NA,0.2,0,0.006567397,0.14341875,110.2989079
61,1,US_EDN,37.4263864475,-1.521178125,13.472545630873793,0.88375,0,0.006,0.03545368575,294.03687975
61,2,US_SRR,1.74635416675,-0.531068938,0,1.4511607145,0,0.009,0.29156642825,357.55522099999996
61,3,US_STJ,2.583333333333333,-0.28275484733333334,0.008416452875572045,1.4081722223333333,0,0.019,0.22852480466666666,164.87812499
61,4,US_LA1,3.572916667,-12.0904,NA,0.2,0,0.006567397,0.142575,162.2259214
62,1,US_EDN,37.4048365425,-2.2520625,12.150266411765424,0.85790625,0,0.006,0.040384652,306.89457055
62,2,US_SRR,1.72890625,-2.199501228,0,1.46120625,0,0.009,0.2891332145,369.8014856
62,3,US_STJ,1.8333333333333333,-0.4198644316666667,0.24589721914555515,1.4188656083333333,0,0.019,0.22840605466666666,336.328125
62,4,US_LA1,6.765,-7.5311,NA,0.2,0,0.006567397,0.14173125,150.2812406
63,1,US_EDN,37.380578305,0.4839093750000001,10.063177507038425,0.8656170885000001,0,0.006,0.0453156185,366.582028675
63,2,US_SRR,1.7484374999999999,-5.265506538,0,1.4712517854999998,0,0.009,0.2867,366.218146875
63,3,US_STJ,1.9333333333333333,-0.4180762373333334,0.24279997570641507,1.4295589946666667,0,0.019,0.22828730466666666,234.02361109999998
63,4,US_LA1,11.02583333,-7.0739,NA,0.2,0,0.006567397,0.1408875,63.51976342
64,1,US_EDN,37.3601481925,-2.8692374999999997,8.591869777822666,0.87086309525,0,0.006,0.049412656,360.64418625
64,2,US_SRR,1.7638020835,-8.07078763,0,1.4812973215,0,0.009,0.2867,371.2003927
64,3,US_STJ,3.4,-0.37606234833333335,0.17002978533485588,1.4402523809999999,0,0.019,0.2281685546666667,228.503125
64,4,US_LA1,5.91,-19.3548,NA,0.2,0,0.006567397,0.14004375,209.3452615
65,1,US_EDN,37.33727016,-1.3160625000000004,7.241672810006505,0.87371913575,0,0.006,0.0518418365,369.78130685
65,2,US_SRR,1.746875,-10.21125998,0,1.49134285725,0,0.009,0.2867,368.19727355
65,3,US_STJ,4.666666666666667,-0.31675679300000004,0.06730955032643515,1.450945767,0,0.019,0.22804980466666666,178.14722222333333
65,4,US_LA1,5.955416667,-22.4409,NA,0.2,0,0.006567397,0.1392,211.2370081
66,1,US_EDN,37.3118400475,0.9756749999999998,4.939783100722895,0.8717672415,0,0.006,0.053614047,348.318798125
66,2,US_SRR,1.70156250025,-11.83940543,0,1.48319821425,0,0.009,0.2867,373.5737273
66,3,US_STJ,5.233333333333333,-0.317729015,0.06899348822667137,1.4439328043333333,0,0.019,0.22512004133333333,322.49513890000003
66,4,US_LA1,6.185416667,-24.7777,NA,0.2,0,0.006567397,0.14308125,198.8488218
67,1,US_EDN,37.290081805,2.9281125,2.150689169850562,0.8692018072500001,0,0.006,0.05538625775,379.90764812500004
67,2,US_SRR,1.6809895835000002,-12.86831593,0,1.4750535712500001,0,0.009,0.2867,384.791179925
67,3,US_STJ,4.083333333333333,-0.318791515,0.0708337922097133,1.4369198413333333,0,0.019,0.21949399966666666,244.85347223333335
67,4,US_LA1,5,-18.2753,NA,0.2,0,0.006567397,0.1469625,132.5230522
68,1,US_EDN,37.269703774999996,2.90690625,1.7060384119265164,0.869002809,0,0.006,0.05715846825,314.084475475
68,2,US_SRR,1.60833333325,-14.10504567,0,1.4669089287500001,0,0.009,0.2867,387.91957809999997
68,3,US_STJ,3.1500000000000004,-0.35311817100000004,0.13028930445565237,1.4299068783333333,0,0.019,0.213867958,349.9916666666667
68,4,US_LA1,11.42166667,-8.6233,NA,0.2,0,0.006567397,0.15084375,130.4169079
69,1,US_EDN,37.24799762,2.8842375,3.5803991238757167,0.85655898875,0,0.006,0.05893067875,283.759658225
69,2,US_SRR,1.5997395832499999,-15.15772287,0,1.45876428575,0,0.009,0.2867,285.630814875
69,3,US_STJ,5.416666666666666,-0.36478430366666664,0.15049563896215798,1.4228939153333333,0,0.019,0.20824191633333333,349.5392361
69,4,US_LA1,11.50958333,-5.6515,NA,0.2,0,0.006567397,0.154725,35.19061179
70,1,US_EDN,37.2238956325,2.7469453122500003,3.901684004508296,0.8487787357500001,0,0.006,0.06070288925,404.331600575
70,2,US_SRR,1.6111979164999999,-16.12328929,0,1.44635024625,0,0.009,0.2867,379.420130175
70,3,US_STJ,4.4,-0.33119429300000003,0.09231603386071081,1.4158809526666667,0,0.019,0.20261587466666667,216.40243053333333
70,4,US_LA1,8.459583333,-12.0396,NA,0.2,0,0.006567397,0.15860625,71.73247908
71,1,US_EDN,37.1959655175,0.8987109372500002,6.047622695518714,0.85052325575,0,0.006,0.06247509975,434.902613175
71,2,US_SRR,1.6426374112,-16.58093757,0,1.5383689656,0,0.009,0.2867,399.05037826
71,3,US_STJ,3.7499999999999996,-0.362180404,0.1459855524416797,1.4088679893333333,0,0.019,0.196989833,286.58576386666664
71,4,US_LA1,6.572083333,-7.8105,NA,0.2,0,0.006567397,0.1624875,71.600425
72,1,US_EDN,37.168035405,3.1065375,7.566471668217459,0.85128086425,0,0.006,0.06424731025,368.1785964
72,2,US_SRR,1.5645833334,-12.03440384,0,1.5281120198,0,0.009,0.2867,359.34003684
72,3,US_STJ,4.25,-0.363979015,0.1491008380767319,1.4018550263333334,0,0.019,0.19136379133333334,325.17395833333336
72,4,US_LA1,8.7425,-2.6035,NA,0.2,0,0.006567397,0.16636875,36.10357725
73,1,US_EDN,37.14744904,1.858659375,7.1660258913833514,0.85088768125,0,0.006,0.066019521,372.132890525
73,2,US_SRR,1.534583333,-8.783028422,0,1.5178550738,0,0.009,0.2867,358.10498906
73,3,US_STJ,4.6,-0.32524637633333336,0.08201393999485843,1.3948420633333334,0,0.019,0.18573774966666667,249.16354166666667
73,4,US_LA1,6.606666667,-0.635,NA,0.2,0,0.006567397,0.17025,153.8078963
74,1,US_EDN,36.0256126775,3.529565625,4.8400367267500215,0.8345108695000001,0,0.006,0.0677917315,314.275404175
74,2,US_SRR,1.46875,-8.593908349,0,1.507598128,0,0.009,0.2867,363.51676438
74,3,US_STJ,2.666666666666667,-0.335680404,0.10008620604110442,1.3878291003333334,0,0.019,0.181617437,89.11458334666666
74,4,US_LA1,6.180833333,-0.7493,NA,0.2,0,0.006567397,0.17413125,197.1341055
75,1,US_EDN,35.0609898525,4.089703125,7.285256031793877,0.84469827575,0,0.006,0.069563942,379.86721862499996
75,2,US_SRR,1.4802083334,-4.920306661,0,1.4973411824,0,0.009,0.2867,399.60122566
75,3,US_STJ,3.2333333333333334,-0.44156582066666666,0.2834851274883715,1.3808161376666666,0,0.019,0.17894139533333334,175.38229169
75,4,US_LA1,4.531666667,-2.4765,NA,0.2,0,0.006567397,0.1780125,201.0485537
76,1,US_EDN,35.37743474,2.9624812499999997,6.860521072399949,0.84475,0,0.006,0.0713361525,398.78730335
76,2,US_SRR,1.5591666666,-6.809784438,0,1.4870842365999999,0,0.009,0.2867,432.78309964
76,3,US_STJ,3.8000000000000003,-0.45262484833333333,0.302639925289348,1.3738031746666668,0,0.019,0.17626535366666668,294.80833333333334
76,4,US_LA1,4.39375,-3.9751,NA,0.2,0,0.006567397,0.18189375,201.6725558
77,1,US_EDN,35.56895775,0.7095,7.48689109750753,0.8522740965,0,0.006,0.073108363,370.243935625
77,2,US_SRR,1.5402083331999998,-9.275237231,0,1.4768272904,0,0.009,0.2867,410.73859422
77,3,US_STJ,3.0166666666666666,-0.4051769316666667,0.22045772290938728,1.366790212,0,0.019,0.173589312,352.96458333333334
77,4,US_LA1,3.023333333,-4.1402,NA,0.2,0,0.006567397,0.185775,184.4191234
78,1,US_EDN,35.740715135,0.18263437500000035,6.872665892689609,0.85289893625,0,0.006,0.07368539525000001,336.683839425
78,2,US_SRR,1.5441666666,-11.67775135,0,1.4665703448,0,0.009,0.2867,426.06618224
78,3,US_STJ,4.6000000000000005,-0.35571512633333335,0.13478736303797267,1.3597772486666666,0,0.019,0.17091327033333334,310.84687503333333
78,4,US_LA1,1.869583333,-1.0287,NA,0.2,0,0.006567397,0.18965625,148.5910414
79,1,US_EDN,35.8824985625,3.5167687499999998,5.598480343235453,0.85236979175,0,0.006,0.07187207000000001,384.8960658
79,2,US_SRR,1.5295833332,-14.63277784,0,1.455894858,0,0.009,0.2867,335.197508744
79,3,US_STJ,4.9,-0.275229015,0.0046186710950059245,1.3527642856666666,0,0.019,0.16823722866666665,355.73541666666665
79,4,US_LA1,2.953333333,2.0066,NA,0.2,0,0.006567397,0.1935375,145.1047544
80,1,US_EDN,35.9538132425,5.020950000000001,8.166354032763795,0.8568489582500001,0,0.006,0.068896683,461.2281042
80,2,US_SRR,1.5668749998,-21.12833278,0,1.4452193711999999,0,0.009,0.2867,392.05023278
80,3,US_STJ,6.2,-0.32569776500000003,0.08279576809948587,1.2983465606666666,0,0.019,0.165561187,180.9795138766667
80,4,US_LA1,10.817083330000001,7.5311,NA,0.2,0,0.006567397,0.19741875,110.8096241
81,1,US_EDN,36.011898755,2.5708968750000007,13.542456060699498,0.8613802082500001,0,0.006,0.0659212965,335.30316865
81,2,US_SRR,1.6589583332,1.040168201,0,1.4345438842,0,0.009,0.2867,438.03353916
81,3,US_STJ,4.35,-0.33468648033333337,0.09836467975159263,1.290005759,0,0.019,0.16288514533333331,238.35312499999998
81,4,US_LA1,12.92833333,16.4973,NA,0.2,0,0.006567397,0.2013,33.68881363
82,1,US_EDN,36.085140515,-2.9847750000000004,16.564475267166255,0.8681710527500001,0,0.006,0.06294590975,507.60535005
82,2,US_SRR,1.6339583334,-3.682512738,0,1.4238683976,0,0.009,0.2867,481.21590172
82,3,US_STJ,2.966666666666667,-0.3728896053333333,0.16453443325949738,1.281664957,0,0.019,0.16020910366666666,405.46631943333335
82,4,US_LA1,9.805416667,17.3609,NA,0.2,0,0.006567397,0.2002,154.9417268
83,1,US_EDN,34.00816199,-1.2111281249999992,13.769959761244367,0.87703125,0,0.006,0.059970523,381.072595125
83,2,US_SRR,1.6287499998,-10.70473567,0,1.4131929106,0,0.009,0.2867,417.17539418
83,3,US_STJ,1.9333333333333333,-0.34502068166666666,0.11626404151657199,1.2835789173333334,0,0.019,0.157533062,417.69618053333335
83,4,US_LA1,7.9525,12.827,NA,0.2,0,0.006567397,0.1991,193.1802185
84,1,US_EDN,33.937968765,-0.8712796875000004,9.569998568537336,0.877025862,0,0.006,0.056995136,372.111730675
84,2,US_SRR,1.6510416664,-8.285904113,0,1.406958138,0,0.009,0.2867,433.69219178
84,3,US_STJ,2.4333333333333336,-0.37055887633333334,0.1604974922128232,1.2672239886666667,0,0.019,0.15485702033333335,261.2010416433333
84,4,US_LA1,7.183333333,7.3152,NA,0.2,0,0.006567397,0.198,220.4706913
85,1,US_EDN,33.9125386525,-1.6089281249999998,7.975888222815786,0.87484375,0,0.006,0.0540197495,512.9290561
85,2,US_SRR,1.6581249999999998,-10.68076627,0,1.4007233654,0,0.009,0.2867,431.62872688
85,3,US_STJ,5.866666666666666,-0.35252068166666667,0.12925442257333858,1.2508690599999999,0,0.019,0.15218097866666666,322.2434028
85,4,US_LA1,6.614583333,1.4478,NA,0.2,0,0.006567397,0.1969,216.1307871
86,1,US_EDN,33.8871085375,-0.3566624999999999,7.755997305291403,0.8760657895,0,0.006,0.051044362749999996,451.0265437
86,2,US_SRR,1.6660416666,-12.56836906,0,1.3944885928,0,0.009,0.2867,446.26114528
86,3,US_STJ,5.1499999999999995,-0.28831929300000003,0.018054355486195203,1.234514131,0,0.019,0.149504937,144.58854167666667
86,4,US_LA1,6.497083333,-2.9464,NA,0.2,0,0.006567397,0.1958,216.619142
87,1,US_EDN,33.861678425,2.0392781249999996,6.818111159421395,0.87501344075,0,0.006,0.04806897575,627.4376603000001
87,2,US_SRR,1.6591666666,-13.83433843,0,1.3882538204000001,0,0.009,0.2867,470.6693292
87,3,US_STJ,5.9,-0.310038043,0.05567233396308174,1.2181592023333334,0,0.019,0.14682889533333332,268.03020832333334
87,4,US_LA1,5.8825,-5.8674,NA,0.2,0,0.006567397,0.1947,214.0025774
88,1,US_EDN,33.8362483075,1.3815187500000006,8.256979754000172,0.869623494,0,0.006,0.045093589249999996,772.3591301
88,2,US_SRR,1.6741666666000001,-14.606224,0,1.3803437232,0,0.009,0.2867,418.04938632
88,3,US_STJ,6.766666666666667,-0.3187359596666667,0.07073756754974855,1.2018042736666668,0,0.019,0.14415285366666666,185.6829861
88,4,US_LA1,4.7975,-5.3086,NA,0.2,0,0.006567397,0.1936,219.0973541
89,1,US_EDN,33.810818194999996,-1.5204468750000004,10.44038021506109,0.8700672042500001,0,0.006,0.04211820275,802.5036606
89,2,US_SRR,1.6637499998,-15.15002023,0,1.3724336258,0,0.009,0.2867,471.98763234
89,3,US_STJ,3.7833333333333337,-0.2957845706666667,0.03098459569747109,1.281195641,0,0.019,0.141476812,414.57916666666665
89,4,US_LA1,3.720416667,-4.0005,NA,0.2,0,0.006567397,0.1925,197.6736504
90,1,US_EDN,33.78538808,-2.99720625,12.206962426565987,0.8756510417500001,0,0.006,0.039142816,835.63460595
90,2,US_SRR,1.6820833332,-15.59570915,0,1.3645235288,0,0.009,0.2867,449.0295086
90,3,US_STJ,5.366666666666667,-0.29392693166666667,0.027767070567349676,1.3605870083333333,0,0.019,0.14002098533333332,350.4822916666667
90,4,US_LA1,2.586666667,-1.7018,NA,0.2,0,0.006567397,0.1914,201.1321232
91,1,US_EDN,33.7599579675,-7.0315125,14.411402382738036,0.88409210525,0,0.006,0.036167429,736.8942085
91,2,US_SRR,1.7049999998,-15.22740135,0,1.3566134314,0,0.009,0.2867,492.66019752
91,3,US_STJ,5.766666666666667,-0.28911790400000004,0.019437590313678598,1.331693761,0,0.019,0.13973556866666667,284.24687501
91,4,US_LA1,5.833333333,2.1717,NA,0.2,0,0.006567397,0.1903,203.4933296
92,1,US_EDN,33.7345278525,-7.204087500000001,13.842817445712145,0.8867708332500001,0,0.006,0.034955435,814.89566985
92,2,US_SRR,1.7377083334,-13.4554395,0,1.3487033342,0,0.009,0.2867,531.69977964
92,3,US_STJ,4.333333333333333,-0.28401373733333335,0.01059691431671245,1.302800513,0,0.019,0.139450152,366.284375
92,4,US_LA1,3.919583333,0.7493,NA,0.2,0,0.006567397,0.1892,214.4709383
93,1,US_EDN,33.70909774,-4.977065625,11.40077886262224,0.8806648935,0,0.006,0.037270226749999996,630.6146062
93,2,US_SRR,1.7470833332,-15.27351584,0,1.3407932368,0,0.009,0.2867,521.0032002
93,3,US_STJ,5.716666666666667,-0.2880762373333333,0.017633370722460993,1.273907265,0,0.019,0.13916473533333334,395.71006946666665
93,4,US_LA1,3.496666667,3.2385,NA,0.2,0,0.006567397,0.1881,123.1648392
94,1,US_EDN,33.683667625,-4.991325,8.762420467595554,0.88734375,0,0.006,0.04123223825,453.0585438
94,2,US_SRR,1.7287499998,-17.40253557,0,1.333466711,0,0.009,0.2867,489.29408636
94,3,US_STJ,4.683333333333334,-0.31043734833333336,0.05636395108814831,1.2466989986666666,0,0.019,0.13887931866666667,243.66493056666667
94,4,US_LA1,6.128333333,8.2423,NA,0.2,0,0.006567397,0.187,214.7052032
95,1,US_EDN,33.658237512499994,-3.12736875,6.728407963197442,0.885703125,0,0.006,0.04519425,282.45890365
95,2,US_SRR,1.7531250002,-18.2533732,0,1.3261401854,0,0.009,0.2867,428.7634617
95,3,US_STJ,8.666666666666666,-0.31212137633333337,0.05928077314551692,1.2194907326666666,0,0.019,0.138593902,434.690625
95,4,US_LA1,6.156666667,12.1666,NA,0.2,0,0.006567397,0.1859,141.3328011
96,1,US_EDN,33.632807397499995,-3.1993968749999997,6.99784659618865,0.8938037635,0,0.006,0.049156262,321.12447755
96,2,US_SRR,1.7212499998,-5.375218478,0,1.3188136592,0,0.009,0.288866,404.50391656
96,3,US_STJ,9.8,-0.279569293,0.0028989109199675277,1.1922824663333333,0,0.019,0.13830848533333334,399.9850694333333
96,4,US_LA1,4.857083333,13.8303,NA,0.2,0,0.006567397,0.1848,209.8858632
97,1,US_EDN,33.607377285,1.57018125,5.623971039151851,0.8834635417500001,0,0.006,0.0531182735,455.403594575
97,2,US_SRR,1.7193749999999999,-1.604016237,0,1.3114871338,0,0.009,0.291847,475.8678579
97,3,US_STJ,7.55,-0.26231234833333333,0.02699099402610391,1.1650742003333332,0,0.019,0.13802306866666667,359.6048611
97,4,US_LA1,4.07875,7.5692,NA,0.2,0,0.006567397,0.1837,252.0524567
98,1,US_EDN,33.5819471725,-1.443665625,6.756921869556364,0.89182291675,0,0.006,0.057080285,531.695968575
98,2,US_SRR,1.7447916666,-5.17758496,0,1.3041606079999999,0,0.009,0.293477,524.26423632
98,3,US_STJ,8.333333333333334,-0.3437533206666667,0.11406890787304068,1.1378659340000001,0,0.019,0.14095115,299.66180556666666
98,4,US_LA1,4.10375,2.0193,NA,0.2,0,0.006567397,0.18605,240.8862779
99,1,US_EDN,33.556517055,-2.66521875,4.019834491481739,0.88203125,0,0.006,0.061042296499999996,549.01440365
99,2,US_SRR,1.7554166666,-8.359839319,0,1.3001411376,0,0.009,0.295107,530.731874
